,id,image_id,iscrowd,bbox,area,num_keypoints,keypoints,category_id,file_name
331,100,67,0,"[1532.23, 430.49, 41.62, 70.07]",2916,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1573.85, 447.46, 2, 1556.82, 439.71, 2, 1550.24, 456.52, 2, 1538.53, 474.69, 2, 1544.2, 430.49, 2, 1532.23, 500.56, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_67.png
332,770,574,0,"[462.72, 101.75, 127.58, 313.44]",39988,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 555.87, 101.75, 2, 488.98, 126.9, 2, 556.29, 142.29, 2, 462.72, 188.7, 2, 559.17, 213.32, 2, 0, 0, 0, 590.3, 262.02, 2, 486.02, 250.95, 2, 544.03, 266.66, 2, 492.55, 340.69, 2, 530.48, 350.66, 2, 484.63, 415.19, 2, 0, 0, 0]",1,CCTV_574.png
333,582,430,0,"[358.7, 142.52, 66.71, 145.95]",9736,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377.87, 142.52, 2, 419.45, 149.21, 2, 364.66, 169.69, 2, 422.49, 180.45, 2, 358.7, 191.11, 2, 425.41, 203.61, 2, 368.85, 203.69, 2, 400.06, 207.98, 2, 363.18, 251.31, 2, 387.97, 246.92, 2, 363.52, 288.47, 2, 383.38, 284.64, 2]",1,CCTV_430.png
334,200,152,0,"[204.87, 132.56, 31.57, 92.21]",2911,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212.64, 132.56, 2, 233.83, 132.81, 2, 210.65, 155.69, 2, 236.44, 156.34, 2, 204.87, 175.34, 2, 235.26, 168.19, 2, 217.1, 165.02, 2, 230.25, 165.43, 2, 212.66, 195.87, 2, 230.3, 196.87, 2, 211.85, 223.61, 2, 229.7, 224.77, 2]",1,CCTV_152.png
335,2,2,0,"[188.63, 136.61, 44.31, 29.9]",1324,17,"[204.43, 140.91, 2, 204.08, 139.46, 2, 202.74, 140.5, 2, 204.94, 136.61, 2, 199.63, 141.7, 2, 210.3, 137.65, 2, 199.55, 147.03, 2, 226.56, 142.38, 2, 195.04, 151.66, 2, 232.94, 151.32, 2, 188.63, 159.03, 2, 219.79, 148.4, 2, 213.65, 153.69, 2, 227.77, 147.93, 2, 223.8, 165.59, 2, 230.65, 142.83, 2, 231.34, 166.51, 2]",1,CCTV_2.png
336,721,540,0,"[341.94, 173.86, 113.61, 208.06]",23637,17,"[409.44, 186.39, 2, 413.22, 181.72, 2, 405.47, 182.35, 2, 421.63, 173.86, 2, 396.45, 177.52, 2, 437.69, 188.16, 2, 375.2, 188.57, 2, 455.55, 228.99, 2, 356.51, 227.92, 2, 443.14, 282.24, 2, 341.94, 254.17, 2, 422.71, 277.64, 2, 382.98, 272.62, 2, 417.74, 323.49, 2, 385.04, 327.59, 2, 420.39, 359.33, 2, 375.56, 381.92, 2]",1,CCTV_540.png
337,926,694,0,"[259.7, 13.73, 57.11, 147.6]",8429,16,"[297.48, 21.56, 2, 298.93, 16.86, 2, 293.77, 17.27, 2, 0, 0, 0, 282.42, 13.73, 2, 307.75, 29.25, 2, 267.04, 21.72, 2, 316.81, 64.24, 2, 264.83, 46.18, 2, 310.45, 95.03, 2, 259.7, 74.65, 2, 298.85, 80.32, 2, 274.43, 77.05, 2, 297.58, 118.41, 2, 274.24, 119.48, 2, 305.45, 161.33, 2, 288.12, 145.45, 2]",1,CCTV_694.png
338,728,544,0,"[1109.9, 373.69, 54.92, 157.84]",8668,11,"[1143.45, 376.89, 2, 1146.23, 373.69, 2, 0, 0, 0, 1153.48, 376.47, 2, 0, 0, 0, 1150.79, 403.78, 2, 1164.82, 386.76, 2, 1138.81, 434.73, 2, 0, 0, 0, 1120.38, 450.15, 2, 0, 0, 0, 1148.68, 457.84, 2, 1136.1, 465.15, 2, 0, 0, 0, 1120.74, 490.39, 2, 0, 0, 0, 1109.9, 531.53, 2]",1,CCTV_544.png
339,729,544,0,"[998.61, 453.66, 96.77, 170.73]",16521,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1066.84, 453.66, 2, 0, 0, 0, 1043.49, 472.83, 2, 1095.38, 465.79, 2, 1028.86, 512.14, 2, 1091.5, 505.43, 2, 1020.51, 520.75, 2, 0, 0, 0, 1029.29, 535.46, 2, 1062.63, 533.05, 2, 1014.1, 577.52, 2, 1042.79, 581.62, 2, 998.61, 617.1, 2, 1027.57, 624.39, 2]",1,CCTV_544.png
340,448,335,0,"[387.47, 2.29, 347.82, 606.43]",210928,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 721.36, 191.33, 2, 592.39, 126.67, 2, 735.29, 274.27, 2, 491.99, 102.06, 2, 677.62, 159.59, 2, 387.47, 2.29, 2, 646.03, 408.24, 2, 569.48, 356.05, 2, 641.31, 512.91, 2, 572.22, 461.96, 2, 648.14, 608.72, 2, 597.23, 554.51, 2]",1,CCTV_335.png
341,836,628,0,"[692.13, 88.01, 171.62, 272.1]",46697,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 863.75, 108.96, 2, 743.57, 88.01, 2, 856.26, 162.49, 2, 708.01, 151.19, 2, 859.95, 211.02, 2, 692.13, 207.85, 2, 797.75, 211.28, 2, 741.33, 180.57, 2, 756.51, 285.52, 2, 710.46, 221.95, 2, 715.32, 360.11, 2, 697.61, 284.52, 2]",1,CCTV_628.png
342,493,367,0,"[538.03, 186.71, 45.53, 131.76]",5999,17,"[556.4, 190.44, 2, 558.44, 187.34, 2, 554.51, 187.29, 2, 563.93, 186.71, 2, 550.01, 187.02, 2, 576.85, 202.04, 2, 542.59, 202.64, 2, 583.56, 234.23, 2, 538.03, 227.56, 2, 581.59, 256.67, 2, 541.05, 249.61, 2, 577.82, 249.34, 2, 549.53, 249.51, 2, 571.79, 279.98, 2, 546.93, 281.93, 2, 571.93, 314.56, 2, 551.88, 318.47, 2]",1,CCTV_367.png
343,632,472,0,"[310.57, 228.91, 144.13, 217.55]",31355,17,"[381.4, 236.42, 2, 387.93, 229.32, 2, 375.44, 228.91, 2, 397.7, 232.38, 2, 364.66, 231.77, 2, 424.01, 260.99, 2, 340.35, 260.68, 2, 440.46, 304.19, 2, 324.67, 304.0, 2, 454.7, 333.48, 2, 310.57, 338.44, 2, 410.75, 356.91, 2, 358.8, 357.56, 2, 410.8, 407.1, 2, 369.18, 408.35, 2, 416.97, 446.46, 2, 380.26, 445.21, 2]",1,CCTV_472.png
344,308,234,0,"[280.27, 109.3, 90.22, 196.69]",17745,14,"[357.34, 111.76, 2, 0, 0, 0, 354.62, 109.3, 2, 0, 0, 0, 339.08, 109.35, 2, 361.52, 129.53, 2, 313.68, 130.16, 2, 370.49, 174.1, 2, 293.31, 173.65, 2, 365.78, 202.65, 2, 280.27, 204.43, 2, 351.31, 210.42, 2, 314.41, 208.09, 2, 351.81, 260.4, 2, 309.37, 259.49, 2, 343.85, 305.99, 2, 0, 0, 0]",1,CCTV_234.png
345,74,49,0,"[543.63, 176.07, 84.4, 115.59]",9755,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565.81, 178.72, 2, 608.26, 176.07, 2, 565.26, 211.81, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 581.45, 228.47, 2, 602.24, 227.34, 2, 576.61, 264.51, 2, 620.31, 263.65, 2, 543.63, 291.66, 2, 628.03, 290.49, 2]",1,CCTV_49.png
346,801,599,0,"[598.86, 282.12, 108.64, 225.31]",24477,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 625.24, 282.12, 2, 702.05, 309.32, 2, 605.96, 324.95, 2, 707.5, 353.5, 2, 598.86, 370.25, 2, 706.86, 385.75, 2, 621.3, 385.2, 2, 668.91, 403.92, 2, 632.88, 425.1, 2, 655.18, 454.09, 2, 627.84, 467.97, 2, 607.65, 507.43, 2]",1,CCTV_599.png
347,802,599,0,"[454.69, 212.23, 103.86, 248.35]",25793,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 558.29, 212.23, 2, 504.26, 219.91, 2, 554.98, 259.13, 2, 0, 0, 0, 553.65, 324.69, 2, 0, 0, 0, 552.41, 379.18, 2, 494.99, 330.42, 2, 533.93, 355.78, 2, 484.8, 396.66, 2, 550.45, 397.32, 2, 454.69, 460.58, 2, 558.55, 434.45, 2]",1,CCTV_599.png
348,661,496,0,"[586.65, 51.17, 29.84, 68.89]",2055,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 597.68, 51.17, 2, 601.93, 52.63, 2, 605.79, 57.98, 2, 601.95, 66.44, 2, 616.49, 61.06, 2, 601.77, 80.36, 2, 593.42, 78.16, 2, 599.08, 80.59, 2, 595.5, 96.9, 2, 594.16, 98.85, 2, 596.12, 117.05, 2, 586.65, 120.06, 2]",1,CCTV_496.png
349,662,496,0,"[475.22, 53.73, 24.13, 85.44]",2061,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 491.4, 53.73, 2, 499.35, 60.17, 2, 0, 0, 0, 497.75, 84.32, 2, 0, 0, 0, 497.26, 106.97, 2, 487.1, 86.6, 2, 494.13, 90.49, 2, 488.72, 109.06, 2, 494.11, 112.42, 2, 475.22, 124.2, 2, 490.74, 139.17, 2]",1,CCTV_496.png
350,932,699,0,"[232.53, 52.82, 66.41, 128.02]",8501,14,"[285.09, 54.86, 2, 287.99, 52.82, 2, 0, 0, 0, 298.94, 56.72, 2, 0, 0, 0, 295.19, 79.11, 2, 298.7, 63.11, 2, 272.83, 105.51, 2, 0, 0, 0, 259.9, 90.87, 2, 270.79, 82.68, 2, 269.29, 126.68, 2, 276.64, 117.73, 2, 242.88, 140.25, 2, 264.27, 146.69, 2, 232.53, 180.84, 2, 258.21, 172.34, 2]",1,CCTV_699.png
351,453,339,0,"[612.93, 394.74, 84.19, 243.99]",20541,15,"[612.93, 403.99, 2, 621.26, 398.26, 2, 614.2, 394.74, 2, 633.41, 399.95, 2, 0, 0, 0, 655.68, 436.48, 2, 624.25, 409.03, 2, 673.31, 509.24, 2, 0, 0, 0, 653.92, 547.55, 2, 619.04, 463.61, 2, 659.32, 520.49, 2, 638.36, 505.96, 2, 625.81, 583.11, 2, 640.27, 561.96, 2, 617.22, 638.73, 2, 697.12, 592.27, 2]",1,CCTV_339.png
352,865,647,0,"[817.74, 243.06, 122.89, 410.92]",50497,15,"[843.85, 265.34, 2, 844.71, 256.47, 2, 0, 0, 0, 872.82, 243.06, 2, 0, 0, 0, 940.63, 345.34, 2, 905.08, 264.48, 2, 919.32, 436.42, 2, 857.95, 358.0, 2, 817.74, 463.35, 2, 818.34, 408.43, 2, 885.16, 502.69, 2, 869.2, 452.42, 2, 862.45, 581.7, 2, 841.14, 523.65, 2, 860.77, 653.98, 2, 843.35, 605.55, 2]",1,CCTV_647.png
353,866,647,0,"[576.84, 58.36, 127.17, 112.83]",14348,10,"[617.79, 67.25, 2, 622.61, 60.84, 2, 612.54, 60.69, 2, 0, 0, 0, 597.68, 58.36, 2, 641.64, 81.23, 2, 576.84, 100.28, 2, 668.44, 116.83, 2, 585.71, 149.08, 2, 704.01, 154.78, 2, 618.04, 171.19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_647.png
354,573,422,0,"[442.54, 322.93, 157.69, 265.4]",41850,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 553.41, 322.93, 2, 485.46, 344.47, 2, 575.5, 372.14, 2, 461.25, 399.89, 2, 600.23, 409.63, 2, 442.54, 446.66, 2, 548.37, 418.42, 2, 508.28, 432.61, 2, 521.61, 469.41, 2, 535.66, 517.08, 2, 492.67, 512.2, 2, 549.42, 588.33, 2]",1,CCTV_422.png
355,880,658,0,"[577.09, 213.3, 132.25, 212.31]",28077,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 632.09, 213.3, 2, 673.04, 216.28, 2, 599.58, 248.72, 2, 689.52, 276.48, 2, 577.09, 309.73, 2, 709.34, 342.33, 2, 0, 0, 0, 0, 0, 0, 606.8, 375.7, 2, 665.45, 394.45, 2, 615.49, 425.61, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_658.png
356,177,133,0,"[494.86, 210.93, 57.27, 121.06]",6933,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 512.67, 254.73, 2, 536.3, 243.77, 2, 508.44, 277.02, 2, 546.69, 222.95, 2, 497.07, 275.19, 2, 529.5, 210.93, 2, 520.97, 287.13, 2, 539.01, 287.79, 2, 494.86, 300.1, 2, 549.73, 302.13, 2, 502.45, 331.99, 2, 552.13, 327.98, 2]",1,CCTV_133.png
357,278,213,0,"[3.34, 141.58, 141.97, 167.43]",23770,9,"[101.28, 147.77, 2, 0, 0, 0, 101.59, 141.58, 2, 0, 0, 0, 89.37, 143.34, 2, 0, 167.07, 2, 110.96, 183.63, 2, 4.87, 0, 0, 111.21, 234.23, 2, 0, 0, 0, 0, 0, 0, 0, 285.72, 2, 65.45, 309.01, 2, 3.34, 0, 0, 145.31, 295.76, 2, 0, 0, 0, 0, 0, 0]",1,CCTV_213.png
358,279,213,0,"[105.14, 120.8, 37.99, 63.62]",2416,8,"[126.09, 126.46, 2, 131.46, 121.29, 2, 119.97, 120.8, 2, 135.3, 122.14, 2, 112.57, 121.51, 2, 137.92, 141.7, 2, 105.14, 143.3, 2, 143.13, 184.42, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_213.png
359,641,480,0,"[249.29, 120.23, 58.06, 156.73]",9099,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 259.12, 122.35, 2, 296.63, 120.23, 2, 252.78, 164.17, 2, 0, 0, 0, 249.29, 201.72, 2, 0, 0, 0, 272.97, 194.07, 2, 302.12, 191.75, 2, 266.6, 235.68, 2, 303.94, 238.73, 2, 264.62, 273.88, 2, 307.35, 276.96, 2]",1,CCTV_480.png
360,634,474,0,"[392.69, 90.95, 122.93, 349.87]",43009,16,"[467.79, 103.62, 2, 473.35, 90.95, 2, 457.59, 94.01, 2, 0, 0, 0, 435.0, 94.91, 2, 491.8, 143.68, 2, 414.87, 123.66, 2, 515.62, 220.26, 2, 392.69, 181.01, 2, 474.2, 252.38, 2, 403.93, 220.74, 2, 473.49, 266.85, 2, 416.48, 258.92, 2, 462.44, 336.8, 2, 408.45, 356.7, 2, 451.77, 440.82, 2, 433.34, 358.66, 2]",1,CCTV_474.png
361,505,376,0,"[2.99, 84.63, 31.01, 50.08]",1552,10,"[0, 0, 0, 0, 0, 0, 3.52, 0, 0, 0, 0, 0, 0, 0, 0, 30.24, 84.63, 2, 25.84, 88.04, 2, 2.99, 0, 0, 26.57, 101.49, 2, 0, 0, 0, 32.81, 109.54, 2, 28.64, 107.48, 2, 0, 110.97, 2, 33.61, 117.62, 2, 26.26, 123.9, 2, 34.0, 129.77, 2, 24.69, 134.71, 2]",1,CCTV_376.png
362,368,278,0,"[224.07, 221.49, 68.05, 117.96]",8027,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 264.49, 221.49, 2, 292.12, 227.71, 2, 245.26, 245.54, 2, 289.13, 257.63, 2, 0, 0, 0, 282.36, 274.86, 2, 254.52, 272.74, 2, 270.22, 275.72, 2, 236.92, 292.42, 2, 255.67, 307.7, 2, 224.07, 311.79, 2, 250.99, 339.45, 2]",1,CCTV_278.png
363,562,415,0,"[480.3, 75.14, 14.56, 52.51]",764,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 491.5, 76.59, 2, 482.74, 75.14, 2, 493.84, 85.75, 2, 0, 0, 0, 480.3, 89.0, 2, 0, 0, 0, 492.37, 96.33, 2, 484.72, 95.71, 2, 490.45, 113.58, 2, 480.43, 109.96, 2, 494.86, 127.65, 2, 488.0, 122.86, 2]",1,CCTV_415.png
364,730,545,0,"[217.85, 158.24, 56.09, 110.6]",6203,16,"[233.29, 164.28, 2, 235.56, 161.15, 2, 231.35, 160.84, 2, 244.32, 158.24, 2, 0, 0, 0, 257.85, 167.09, 2, 225.48, 167.89, 2, 269.77, 186.72, 2, 220.47, 186.15, 2, 273.94, 206.53, 2, 217.85, 208.29, 2, 256.56, 215.62, 2, 234.46, 213.55, 2, 251.86, 245.53, 2, 243.8, 240.01, 2, 253.53, 268.84, 2, 254.62, 235.42, 2]",1,CCTV_545.png
365,301,230,0,"[568.79, 132.86, 61.56, 223.41]",13753,16,"[612.86, 138.04, 2, 611.21, 132.86, 2, 606.9, 136.28, 2, 0, 0, 0, 587.26, 136.78, 2, 591.37, 141.55, 2, 568.79, 179.81, 2, 603.78, 183.25, 2, 572.83, 227.97, 2, 621.65, 204.74, 2, 581.93, 269.87, 2, 614.65, 225.72, 2, 597.08, 240.91, 2, 630.35, 273.73, 2, 627.48, 284.84, 2, 574.64, 306.91, 2, 625.83, 356.27, 2]",1,CCTV_230.png
366,302,230,0,"[65.52, 23.37, 39.8, 70.2]",2793,17,"[82.43, 27.11, 2, 82.64, 23.68, 2, 79.26, 25.76, 2, 85.28, 23.37, 2, 74.13, 27.16, 2, 90.8, 31.14, 2, 70.03, 42.04, 2, 100.33, 42.2, 2, 65.52, 55.36, 2, 104.74, 50.13, 2, 70.91, 64.17, 2, 94.12, 61.24, 2, 82.59, 66.04, 2, 98.53, 76.7, 2, 89.19, 77.59, 2, 105.32, 93.57, 2, 95.82, 87.37, 2]",1,CCTV_230.png
367,673,504,0,"[362.62, 155.95, 35.76, 85.25]",3048,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 371.62, 155.95, 2, 391.81, 158.35, 2, 363.07, 171.7, 2, 393.45, 176.37, 2, 362.62, 189.08, 2, 398.38, 195.43, 2, 374.34, 194.48, 2, 385.95, 194.75, 2, 374.12, 216.94, 2, 389.56, 215.92, 2, 373.69, 241.2, 2, 384.31, 239.64, 2]",1,CCTV_504.png
368,913,683,0,"[519.11, 205.59, 170.09, 182.63]",31063,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 630.38, 216.42, 2, 537.71, 205.59, 2, 0, 0, 0, 519.11, 238.17, 2, 579.8, 297.85, 2, 0, 0, 0, 653.13, 289.83, 2, 596.79, 299.97, 2, 673.99, 337.25, 2, 597.97, 350.16, 2, 689.2, 367.75, 2, 606.46, 388.22, 2]",1,CCTV_683.png
369,764,570,0,"[519.62, 219.94, 70.16, 117.18]",8221,13,"[589.29, 224.12, 2, 0, 0, 0, 589.78, 220.22, 2, 0, 0, 0, 585.26, 219.94, 2, 558.48, 220.91, 2, 576.97, 245.65, 2, 0, 0, 0, 577.13, 275.3, 2, 0, 0, 0, 589.74, 252.1, 2, 550.19, 277.87, 2, 560.23, 290.53, 2, 543.18, 301.41, 2, 552.81, 315.41, 2, 519.62, 324.79, 2, 541.73, 337.12, 2]",1,CCTV_570.png
370,765,570,0,"[730.07, 167.3, 40.51, 105.38]",4268,14,"[753.13, 167.93, 2, 755.16, 167.3, 2, 0, 0, 0, 757.48, 172.86, 2, 0, 0, 0, 749.76, 183.47, 2, 769.12, 182.31, 2, 742.84, 202.95, 2, 770.58, 197.24, 2, 737.03, 211.91, 2, 0, 0, 0, 746.22, 211.29, 2, 760.11, 211.84, 2, 736.25, 228.3, 2, 746.32, 241.76, 2, 730.07, 242.25, 2, 737.13, 272.68, 2]",1,CCTV_570.png
371,637,477,0,"[310.19, 146.98, 61.65, 105.79]",6521,14,"[356.39, 171.81, 2, 358.63, 166.1, 2, 352.0, 167.22, 2, 0, 0, 0, 337.83, 159.78, 2, 367.37, 146.98, 2, 317.91, 158.48, 2, 371.84, 168.01, 2, 310.19, 209.7, 2, 363.53, 196.44, 2, 334.68, 245.88, 2, 352.97, 207.0, 2, 327.51, 212.61, 2, 357.48, 237.89, 2, 319.33, 252.77, 2, 0, 0, 0, 0, 0, 0]",1,CCTV_477.png
372,664,498,0,"[910.14, 437.48, 183.69, 286.25]",52581,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 951.1, 437.48, 2, 1032.91, 446.08, 2, 914.54, 501.78, 2, 1054.91, 515.93, 2, 910.14, 550.03, 2, 1093.83, 532.04, 2, 944.64, 545.73, 2, 1008.91, 556.51, 2, 932.08, 633.57, 2, 981.57, 637.42, 2, 915.38, 723.73, 2, 958.16, 714.89, 2]",1,CCTV_498.png
373,99,66,0,"[705.89, 397.33, 99.63, 271.57]",27056,16,"[778.46, 413.16, 2, 783.8, 402.62, 2, 772.18, 402.77, 2, 0, 0, 0, 755.84, 397.33, 2, 792.04, 424.16, 2, 726.32, 423.58, 2, 799.55, 477.02, 2, 705.89, 488.74, 2, 803.75, 508.62, 2, 753.86, 530.82, 2, 785.62, 524.67, 2, 739.79, 524.36, 2, 805.52, 611.76, 2, 735.77, 587.2, 2, 803.77, 668.9, 2, 726.01, 626.84, 2]",1,CCTV_66.png
374,303,231,0,"[257.75, 250.08, 131.26, 242.18]",31788,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377.79, 250.08, 2, 307.52, 261.28, 2, 385.76, 303.71, 2, 277.94, 293.21, 2, 365.54, 335.08, 2, 257.75, 333.33, 2, 372.37, 358.45, 2, 326.89, 359.68, 2, 377.58, 424.12, 2, 0, 0, 0, 389.01, 492.26, 2, 0, 0, 0]",1,CCTV_231.png
375,304,231,0,"[481.76, 285.69, 71.11, 204.22]",14522,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 547.83, 285.69, 2, 501.95, 288.25, 2, 552.87, 335.89, 2, 481.76, 313.07, 2, 546.71, 313.0, 2, 507.81, 323.64, 2, 530.77, 374.09, 2, 498.03, 373.3, 2, 525.25, 432.63, 2, 503.53, 436.43, 2, 510.83, 489.91, 2, 484.44, 456.02, 2]",1,CCTV_231.png
376,793,592,0,"[245.56, 171.73, 80.46, 255.44]",20552,17,"[275.36, 182.96, 2, 276.96, 173.48, 2, 267.55, 176.77, 2, 281.39, 171.73, 2, 256.62, 179.65, 2, 306.23, 194.46, 2, 248.55, 213.12, 2, 321.91, 247.08, 2, 245.56, 267.03, 2, 315.44, 280.2, 2, 249.85, 312.42, 2, 312.1, 299.56, 2, 272.25, 307.28, 2, 317.19, 360.92, 2, 273.73, 374.81, 2, 326.02, 420.76, 2, 278.01, 427.17, 2]",1,CCTV_592.png
377,557,412,0,"[151.48, 107.1, 59.88, 72.71]",4353,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195.54, 110.47, 2, 165.8, 107.1, 2, 205.04, 126.01, 2, 159.61, 121.5, 2, 211.36, 139.36, 2, 151.48, 137.1, 2, 187.29, 140.43, 2, 168.18, 138.5, 2, 186.97, 161.55, 2, 169.65, 160.71, 2, 179.91, 179.81, 2, 169.81, 179.28, 2]",1,CCTV_412.png
378,688,516,0,"[191.8, 53.44, 74.41, 144.32]",10738,16,"[223.34, 59.28, 2, 225.67, 53.44, 2, 217.93, 56.38, 2, 0, 0, 0, 202.95, 54.03, 2, 249.04, 72.98, 2, 193.41, 73.02, 2, 237.99, 119.56, 2, 191.8, 117.19, 2, 212.28, 169.08, 2, 195.48, 168.18, 2, 251.72, 138.16, 2, 216.8, 146.43, 2, 261.46, 175.51, 2, 227.21, 178.19, 2, 266.21, 196.73, 2, 236.16, 197.76, 2]",1,CCTV_516.png
379,532,392,0,"[474.89, 97.11, 81.33, 231.95]",18864,17,"[522.78, 105.59, 2, 526.92, 101.04, 2, 520.45, 101.22, 2, 537.35, 100.77, 2, 512.17, 97.11, 2, 545.05, 125.68, 2, 491.16, 124.46, 2, 556.22, 167.98, 2, 474.89, 165.57, 2, 547.15, 184.99, 2, 502.87, 185.1, 2, 538.11, 222.23, 2, 501.35, 220.48, 2, 535.06, 274.51, 2, 502.34, 272.65, 2, 527.42, 329.06, 2, 497.48, 289.95, 2]",1,CCTV_392.png
380,354,267,0,"[369.84, 216.46, 33.07, 75.88]",2509,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 374.63, 217.61, 2, 395.0, 216.46, 2, 369.84, 238.02, 2, 402.01, 235.56, 2, 370.12, 252.62, 2, 402.91, 246.57, 2, 379.25, 251.53, 2, 392.84, 251.15, 2, 382.28, 270.05, 2, 394.06, 268.58, 2, 384.87, 292.34, 2, 388.47, 287.34, 2]",1,CCTV_267.png
381,33,21,0,"[187.44, 75.25, 136.08, 192.48]",26192,12,"[187.44, 81.31, 2, 189.6, 75.68, 2, 0, 0, 0, 199.83, 75.25, 2, 0, 0, 0, 231.66, 110.84, 2, 0, 0, 0, 243.05, 167.77, 2, 0, 0, 0, 245.94, 206.48, 2, 0, 0, 0, 248.6, 175.51, 2, 247.61, 168.32, 2, 254.33, 223.6, 2, 262.49, 227.77, 2, 281.15, 267.73, 2, 323.52, 230.13, 2]",1,CCTV_21.png
382,843,633,0,"[443.15, 262.55, 140.35, 374.0]",52490,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 562.37, 262.55, 2, 480.63, 299.12, 2, 583.5, 325.53, 2, 455.76, 365.84, 2, 577.33, 382.78, 2, 0, 0, 0, 579.45, 418.17, 2, 482.96, 435.43, 2, 549.82, 450.0, 2, 469.02, 537.71, 2, 539.75, 529.51, 2, 443.15, 636.55, 2, 529.63, 611.74, 2]",1,CCTV_633.png
383,241,186,0,"[74.68, 96.51, 15.93, 57.42]",914,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88.02, 98.12, 2, 79.82, 96.51, 2, 0, 0, 0, 77.64, 108.56, 2, 0, 0, 0, 74.68, 118.34, 2, 85.75, 120.48, 2, 82.26, 119.11, 2, 80.25, 138.48, 2, 86.26, 137.61, 2, 78.29, 153.93, 2, 90.61, 148.63, 2]",1,CCTV_186.png
384,242,186,0,"[182.71, 128.41, 16.68, 63.41]",1057,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190.35, 131.74, 2, 189.19, 128.41, 2, 0, 0, 0, 192.99, 143.81, 2, 0, 0, 0, 189.36, 148.91, 2, 194.1, 157.0, 2, 196.08, 154.31, 2, 183.85, 172.41, 2, 199.07, 176.78, 2, 182.71, 188.9, 2, 199.39, 191.82, 2]",1,CCTV_186.png
385,297,228,0,"[366.53, 305.56, 164.42, 139.9]",23002,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366.53, 324.78, 2, 408.4, 305.56, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 410.09, 370.18, 2, 431.71, 353.77, 2, 460.65, 412.02, 2, 487.71, 402.3, 2, 506.8, 445.46, 2, 530.95, 430.9, 2]",1,CCTV_228.png
